word,reason
kugawika,no_usable_definitions
kugura,no_usable_definitions
kuhadithi,no_usable_definitions
kuhadithi,no_usable_definitions
kuhojiana,no_usable_definitions
kuhojihoji,no_usable_definitions
kuhojihoji,no_usable_definitions
kuhojiwa,no_usable_definitions
kuigia,no_usable_definitions
kujalia,no_usable_definitions
kujalisha,no_usable_definitions
kujaliwa,no_usable_definitions
kujawa,no_usable_definitions
kujia,no_usable_definitions
kujibia,no_usable_definitions
kujibisha,no_usable_definitions
kujibiwa,no_usable_definitions
kujuta,no_usable_definitions
kujivuna,no_usable_definitions
kukaanga,no_usable_definitions
kukalisha,no_usable_definitions
kukamua,no_usable_definitions
kukarabatiwa,no_usable_definitions
kukaribishwa,no_usable_definitions
kukauka,no_usable_definitions
kukawisha,no_usable_definitions
kukejeli,no_usable_definitions
kukejeli,no_usable_definitions
kukiri,no_usable_definitions
kukiri,no_usable_definitions
kukodi,no_usable_definitions
kukodi,no_usable_definitions
kulevya,no_usable_definitions
kukomaa,no_usable_definitions
kukumbusha,no_usable_definitions
kukuna,no_usable_definitions
kukwepa,no_usable_definitions
kulalia,no_usable_definitions
kuogopesha,no_usable_definitions
kumwagana,no_usable_definitions
kumwagia,no_usable_definitions
kumwagika,no_usable_definitions
kumwagisha,no_usable_definitions
kumwagwa,no_usable_definitions
kunakishi,no_usable_definitions
kunakshi,no_usable_definitions
kunakshi,no_usable_definitions
kungoja,no_usable_definitions
kunusa,no_usable_definitions
kunyooka,no_usable_definitions
kunyweka,no_usable_definitions
kunywea,no_usable_definitions
kunywesha,no_usable_definitions
kuogofisha,no_usable_definitions
kuogopea,no_usable_definitions
kutanda,no_usable_definitions
kusisitiza,no_usable_definitions
kusitawi,no_usable_definitions
kusitawi,no_usable_definitions
kustaarabu,no_usable_definitions
kustaarabu,no_usable_definitions
kusubu,no_usable_definitions
kusugua,no_usable_definitions
kusuka,no_usable_definitions
kusukasuka,no_usable_definitions
kusukua,no_usable_definitions
kusukwa,no_usable_definitions
kusuluhisha,no_usable_definitions
kutafuna,no_usable_definitions
kutaga,no_usable_definitions
kutandaza,no_usable_definitions
kutapa,no_usable_definitions
kutatiza,no_usable_definitions
kutegemeana,no_usable_definitions
kutekeleza,no_usable_definitions
kutekelezwa,no_usable_definitions
kuteseka,no_usable_definitions
kutilisha,no_usable_definitions
kutiririka,no_usable_definitions
kutukia,no_usable_definitions
kutumainisha,no_usable_definitions
kutumainiwa,no_usable_definitions
kutumbuizana,no_usable_definitions
kutumbuizia,no_usable_definitions
kutumbuizika,no_usable_definitions
kutumbuizwa,no_usable_definitions
kuuliwa,no_usable_definitions
kuvumbika,no_usable_definitions
kuwekezana,no_usable_definitions
kuwekezea,no_usable_definitions
kuwekezeka,no_usable_definitions
kuwekezesha,no_usable_definitions
kuwekezwa,no_usable_definitions
kuyeyukwa,no_usable_definitions
kuzalia,no_usable_definitions
kuzinda,no_usable_definitions
kuzungukwa,no_usable_definitions
kuomoka,no_usable_definitions
kuonea,no_usable_definitions
kuonwa,no_usable_definitions
kuozea,no_usable_definitions
kuozeka,no_usable_definitions
kuozesha,no_usable_definitions
kuozwa,no_usable_definitions
kupakwa,no_usable_definitions
kuparua,no_usable_definitions
kupasa,no_usable_definitions
kupaswa,no_usable_definitions
kupawa,no_usable_definitions
kupendeka,no_usable_definitions
kupendelewa,no_usable_definitions
kupendeleza,no_usable_definitions
kupendwa,no_usable_definitions
kupindana,no_usable_definitions
kupindia,no_usable_definitions
kupindika,no_usable_definitions
kupindisha,no_usable_definitions
kupindwa,no_usable_definitions
kupona,no_usable_definitions
kuponda,no_usable_definitions
kuposa,no_usable_definitions
kupuliza,no_usable_definitions
kupumbazika,no_usable_definitions
kupumbazwa,no_usable_definitions
kupungua,no_usable_definitions
kuridhi,no_usable_definitions
kuridhi,no_usable_definitions
kuridhiana,no_usable_definitions
kusafika,no_usable_definitions
kusahau,no_usable_definitions
kusahau,no_usable_definitions
kusahaulia,no_usable_definitions
kusahaulisha,no_usable_definitions
kusahauliwa,no_usable_definitions
kusamehea,no_usable_definitions
kusamehesha,no_usable_definitions
kusamehewa,no_usable_definitions
kusaumu,no_usable_definitions
kusaumu,no_usable_definitions
kushangilia,no_usable_definitions
kusharifu,no_usable_definitions
kushika,no_usable_definitions
kushikamana,no_usable_definitions
kushufu,no_usable_definitions
kushufu,no_usable_definitions
kusikiza,no_usable_definitions
kurutubika,no_usable_definitions
kurutubisha,no_usable_definitions
kusambalia,no_usable_definitions
kusambalika,no_usable_definitions
kudunga,no_usable_definitions
kuhaini,no_usable_definitions
kuhaini,no_usable_definitions
kusaliti,no_usable_definitions
kusaliti,no_usable_definitions
kuhasiri,no_usable_definitions
kuhasiri,no_usable_definitions
kuasisi,no_usable_definitions
kuasisi,no_usable_definitions
utese,no_usable_definitions
kuhusudu,no_usable_definitions
kuhusudu,no_usable_definitions
kubweka,no_usable_definitions
kusheheni,no_usable_definitions
kusheheni,no_usable_definitions
kuamuru,no_usable_definitions
kuamuru,no_usable_definitions
kuhutubu,no_usable_definitions
kuhutubu,no_usable_definitions
kutahiri,no_usable_definitions
kutahiri,no_usable_definitions
kulipuka,no_usable_definitions
kuadhimisha,no_usable_definitions
kushinikiza,no_usable_definitions
kuvunda,no_usable_definitions
kuridhisha,no_usable_definitions
kuridhishana,no_usable_definitions
kukamilisha,no_usable_definitions
kupanua,no_usable_definitions
mitaani,no_usable_definitions
kutosa,no_usable_definitions
kujipenda,no_usable_definitions
kuchumbia,no_usable_definitions
kuhasimu,no_usable_definitions
kuhasimu,no_usable_definitions
kukoroma,no_usable_definitions
kusahili,no_usable_definitions
kusahili,no_usable_definitions
kuchopoa,no_usable_definitions
kustakabadhi,no_usable_definitions
kustakabadhi,no_usable_definitions
kutahini,no_usable_definitions
kutahini,no_usable_definitions
kutahiniwa,no_usable_definitions
kupuuzwa,no_usable_definitions
kuridhika,no_usable_definitions
kushughulisha,no_usable_definitions
kushughulishwa,no_usable_definitions
kushughulishana,no_usable_definitions
kushughulikia,no_usable_definitions
kutambaa,no_usable_definitions
kutoboa,no_usable_definitions
kudhamiria,no_usable_definitions
kugoma,no_usable_definitions
kudadisi,no_usable_definitions
kudadisi,no_usable_definitions
kusafiria,no_usable_definitions
kusafirika,no_usable_definitions
kulenga,no_usable_definitions
kusonga,no_usable_definitions
kusongamana,no_usable_definitions
kudhalilisha,no_usable_definitions
kulawiti,no_usable_definitions
kulawiti,no_usable_definitions
kunena,no_usable_definitions
kuvuruta,no_usable_definitions
kunyakua,no_usable_definitions
kukumbatia,no_usable_definitions
kukumbatiwa,no_usable_definitions
kuchuchumaa,no_usable_definitions
kuongelea,no_usable_definitions
kustahimili,no_usable_definitions
kustahimili,no_usable_definitions
kupokezana,no_usable_definitions
kurukwa,no_usable_definitions
kupunguzika,no_usable_definitions
kupunguzwa,no_usable_definitions
kukumbushia,no_usable_definitions
kukumbushwa,no_usable_definitions
kukumbushana,no_usable_definitions
kukumbushika,no_usable_definitions
kuteua,no_usable_definitions
kugusana,no_usable_definitions
kusibu,no_usable_definitions
kusibu,no_usable_definitions
kuhidi,no_usable_definitions
kuhidi,no_usable_definitions
kubughudhi,no_usable_definitions
kubughudhi,no_usable_definitions
kupangusa,no_usable_definitions
kurejesta,no_usable_definitions
kupazisha,no_usable_definitions
kupazika,no_usable_definitions
kupazia,no_usable_definitions
kukanyagana,no_usable_definitions
kusindika,no_usable_definitions
kukariri,no_usable_definitions
msituni,no_usable_definitions
kutombana,no_usable_definitions
kutupwa,no_usable_definitions
kusalimia,no_usable_definitions
kutafunia,no_usable_definitions
kutafunwa,no_usable_definitions
kubembea,no_usable_definitions
kusaili,no_usable_definitions
kuvinjari,no_usable_definitions
kuchakaa,no_usable_definitions
kupakulia,no_usable_definitions
kupakuliwa,no_usable_definitions
kupakulika,no_usable_definitions
kuzaliana,no_usable_definitions
kuepua,no_usable_definitions
mtaani,no_usable_definitions
kuainisha,no_usable_definitions
kuzama,no_usable_definitions
kuajirisha,no_usable_definitions
kurandaranda,no_usable_definitions
kuambisha,no_usable_definitions
kuumiza,no_usable_definitions
kuumika,no_usable_definitions
kuomboleza,no_usable_definitions
kulowea,no_usable_definitions
kukaidi,no_usable_definitions
kukodisha,no_usable_definitions
kupasi,no_usable_definitions
kuchenji,no_usable_definitions
kukera,no_usable_definitions
kuchapua,no_usable_definitions
kupatana,no_usable_definitions
kupatania,no_usable_definitions
kupatanisha,no_usable_definitions
kupatanika,no_usable_definitions
kuachisha,no_usable_definitions
kuachwa,no_usable_definitions
kuachika,no_usable_definitions
kuachana,no_usable_definitions
kuachia,no_usable_definitions
kukwea,no_usable_definitions
kudhamini,no_usable_definitions
kurubuni,no_usable_definitions
kununa,no_usable_definitions
kuchuuza,no_usable_definitions
kutafakari,no_usable_definitions
kuhuishika,no_usable_definitions
kuhuishana,no_usable_definitions
kuhuishwa,no_usable_definitions
kuhuishia,no_usable_definitions
kuhiji,no_usable_definitions
kurasha,no_usable_definitions
kusengenya,no_usable_definitions
mazingaombwe,no_usable_definitions
kushirikiwa,no_usable_definitions
kushirikisha,no_usable_definitions
kushirikia,no_usable_definitions
kutohoa,no_usable_definitions
kutumai,no_usable_definitions
kushitaki,no_usable_definitions
kuundia,no_usable_definitions
kuundisha,no_usable_definitions
kuundwa,no_usable_definitions
kuundika,no_usable_definitions
baada ya Kristo,unknown_pos
kabla ya Kristo,unknown_pos
kuhitimisha,no_usable_definitions
jicho kwa jicho,unknown_pos
kutatanisha,no_usable_definitions
kutweta,no_usable_definitions
kutweza,no_usable_definitions
kuponea,no_usable_definitions
kuponesha,no_usable_definitions
kuponwa,no_usable_definitions
kuponeka,no_usable_definitions
kubukua,no_usable_definitions
mmo,no_usable_definitions
kuhasi,no_usable_definitions
kuhepa,no_usable_definitions
kuhalalisha,no_usable_definitions
kutabawali,no_usable_definitions
kukojoa,no_usable_definitions
kuponya,no_usable_definitions
kuhamaki,no_usable_definitions
kustarehe,no_usable_definitions
kuhawili,no_usable_definitions
kuhawilisha,no_usable_definitions
kujihimu,no_usable_definitions
kukomea,no_usable_definitions
kukomeka,no_usable_definitions
kukomesha,no_usable_definitions
kuradidi,no_usable_definitions
kuradidia,no_usable_definitions
kuradidisha,no_usable_definitions
kuradidiwa,no_usable_definitions
kuradidika,no_usable_definitions
kufarakana,no_usable_definitions
kuhadaa,no_usable_definitions
kuinjilisha,no_usable_definitions
kutikisa,no_usable_definitions
kuzonga,no_usable_definitions
kuhadhiri,no_usable_definitions
kuaibisha,no_usable_definitions
kuaibishana,no_usable_definitions
kutaarifu,no_usable_definitions
kufadhili,no_usable_definitions
kugawanyia,no_usable_definitions
kugawanyisha,no_usable_definitions
kugawanywa,no_usable_definitions
kugawanyana,no_usable_definitions
kugawanyika,no_usable_definitions
kunusuru,no_usable_definitions
kujigamba,no_usable_definitions
kushurutisha,no_usable_definitions
kunyamaza,no_usable_definitions
kunyamazia,no_usable_definitions
kunyamazisha,no_usable_definitions
kunyamazika,no_usable_definitions
kutozea,no_usable_definitions
kutozesha,no_usable_definitions
kutozwa,no_usable_definitions
kutozana,no_usable_definitions
kutozeka,no_usable_definitions
angani,no_usable_definitions
kugombana,no_usable_definitions
kugombanisha,no_usable_definitions
jisifu,no_usable_definitions
kujisifu,no_usable_definitions
kushamiri,no_usable_definitions
ufukweni,no_usable_definitions
kuiza,no_usable_definitions
kurudufu,no_usable_definitions
kuruzu,no_usable_definitions
kudhulumu,no_usable_definitions
kukwaa,no_usable_definitions
kulowa,no_usable_definitions
kupekua,no_usable_definitions
kusaga,no_usable_definitions
kustahiki,no_usable_definitions
kuhakiri,no_usable_definitions
kukebehi,no_usable_definitions
kughilibu,no_usable_definitions
kuyumba,no_usable_definitions
kuzorota,no_usable_definitions
kusonya,no_usable_definitions
kunufaika,no_usable_definitions
kuhujumu,no_usable_definitions
kubadilishana,no_usable_definitions
kusadiki,no_usable_definitions
kutathimini,no_usable_definitions
kudhihiri,no_usable_definitions
kusababika,no_usable_definitions
kutaraji,no_usable_definitions
kulazimu,no_usable_definitions
kukusudia,no_usable_definitions
kurekebu,no_usable_definitions
kuhudumu,no_usable_definitions
kuahirika,no_usable_definitions
kuhamasika,no_usable_definitions
kutayarika,no_usable_definitions
kuwakilika,no_usable_definitions
kujumuika,no_usable_definitions
kuadhimika,no_usable_definitions
kuhatarika,no_usable_definitions
kusuluhika,no_usable_definitions
kukidhi,no_usable_definitions
kutofautiana,no_usable_definitions
kudhalilika,no_usable_definitions
kuharakika,no_usable_definitions
kuhalalika,no_usable_definitions
kuaini,no_usable_definitions
kuhami,no_usable_definitions
kutalii,no_usable_definitions
kufidi,no_usable_definitions
kuzawadia,no_usable_definitions
kusawazika,no_usable_definitions
kubadhiri,no_usable_definitions
kughushi,no_usable_definitions
kubatili,no_usable_definitions
kubatilisha,no_usable_definitions
kubatilika,no_usable_definitions
kuzabuni,no_usable_definitions
kuwajibika,no_usable_definitions
kuzagaa,no_usable_definitions
kusakimu,no_usable_definitions
kutatanika,no_usable_definitions
kustawi,no_usable_definitions
kuzozana,no_usable_definitions
kumwagilia,no_usable_definitions
kuafikia,no_usable_definitions
kuafikisha,no_usable_definitions
kuafikiana,no_usable_definitions
kuafikika,no_usable_definitions
kuchanjwa,no_usable_definitions
kuidhinika,no_usable_definitions
kuidhinishwa,no_usable_definitions
kutetereka,no_usable_definitions
kustawisha,no_usable_definitions
kusitawisha,no_usable_definitions
kufungasha,no_usable_definitions
kufungashia,no_usable_definitions
kufungashisha,no_usable_definitions
kufungashana,no_usable_definitions
kufungashika,no_usable_definitions
kutamalaki,no_usable_definitions
kuripotiwa,no_usable_definitions
Aktiki,no_usable_definitions
kukabidhiwa,no_usable_definitions
kukabidhiana,no_usable_definitions
kukabidhika,no_usable_definitions
kuumbwa,no_usable_definitions
kupotoa,no_usable_definitions
kupotosha,no_usable_definitions
kukashifu,no_usable_definitions
kukashifiwa,no_usable_definitions
kukashifia,no_usable_definitions
kukashifisha,no_usable_definitions
kubet,no_usable_definitions
kubeti,no_usable_definitions
kutarjumi,no_usable_definitions
kuapika,no_usable_definitions
kuapisha,no_usable_definitions
kuapia,no_usable_definitions
kuapana,no_usable_definitions
kuapiza,no_usable_definitions
kuazimu,no_usable_definitions
kukaba,no_usable_definitions
kuburudi,no_usable_definitions
kuburudisha,no_usable_definitions
kuburudika,no_usable_definitions
kuachilia,no_usable_definitions
kuachiana,no_usable_definitions
kutimia,no_usable_definitions
kutimilia,no_usable_definitions
kutimiliwa,no_usable_definitions
kutimilika,no_usable_definitions
kusemesha,no_usable_definitions
kusemana,no_usable_definitions
kutuza,no_usable_definitions
kufululiza,no_usable_definitions
kutarajisha,no_usable_definitions
kutarajiwa,no_usable_definitions
kutarajika,no_usable_definitions
kuadhini,no_usable_definitions
kubahatisha,no_usable_definitions
tazama pia,unknown_pos
kulalamia,no_usable_definitions
kulalamisha,no_usable_definitions
kutukana,no_usable_definitions
kuadimisha,no_usable_definitions
kuadimika,no_usable_definitions
kufupisha,no_usable_definitions
kususa,no_usable_definitions
kufilisi,no_usable_definitions
kuharisha,no_usable_definitions
kuadibu,no_usable_definitions
kuangua,no_usable_definitions
kubandua,no_usable_definitions
kubembeleza,no_usable_definitions
kuchafua,no_usable_definitions
kuchangamka,no_usable_definitions
kuchangamsha,no_usable_definitions
kuchota,no_usable_definitions
kuchungua,no_usable_definitions
kudunda,no_usable_definitions
kuelimisha,no_usable_definitions
kuelimika,no_usable_definitions
kuepa,no_usable_definitions
kuezeka,no_usable_definitions
kufana,no_usable_definitions
kufedhehi,no_usable_definitions
kufinya,no_usable_definitions
kufuja,no_usable_definitions
kufunda,no_usable_definitions
kufunua,no_usable_definitions
kufyata,no_usable_definitions
kugeua,no_usable_definitions
kuguna,no_usable_definitions
kugutua,no_usable_definitions
kutaifisha,no_usable_definitions
kunguruma,no_usable_definitions
kurehemu,no_usable_definitions
kukirimu,no_usable_definitions
kusitiri,no_usable_definitions
kustaajabu,no_usable_definitions
kuhangaika,no_usable_definitions
kuhurumia,no_usable_definitions
kukaripia,no_usable_definitions
kuitisha,no_usable_definitions
kuitana,no_usable_definitions
kunadhifisha,no_usable_definitions
kunadhifishia,no_usable_definitions
kunadhifishwa,no_usable_definitions
kunadhifishika,no_usable_definitions
kuzingatia,no_usable_definitions
kuamurisha,no_usable_definitions
kuamuriwa,no_usable_definitions
kuamuriana,no_usable_definitions
kuamurika,no_usable_definitions
kuamuria,no_usable_definitions
kuitika,no_usable_definitions
kukasimu,no_usable_definitions
kuasilisha,no_usable_definitions
kutabaruku,no_usable_definitions
kualifu,no_usable_definitions
kukoka,no_usable_definitions
kukema,no_usable_definitions
kukongamana,no_usable_definitions
kukongoa,no_usable_definitions
kukonyeza,no_usable_definitions
kukumba,no_usable_definitions
kumulika,no_usable_definitions
kunyunya,no_usable_definitions
kuokota,no_usable_definitions
kupakata,no_usable_definitions
kupepa,no_usable_definitions
kupeperuka,no_usable_definitions
kupokonya,no_usable_definitions
kusindikiza,no_usable_definitions
kusingizia,no_usable_definitions
kusokota,no_usable_definitions
kutaabika,no_usable_definitions
kutaabisha,no_usable_definitions
kutabahari,no_usable_definitions
kutibua,no_usable_definitions
kutumbukia,no_usable_definitions
kuwika,no_usable_definitions
kuzuka,no_usable_definitions
kukatalika,no_usable_definitions
kuchakata,no_usable_definitions
kunufaisha,no_usable_definitions
kuzuana,no_usable_definitions
angali,no_usable_definitions
samaki mkunje angali mbichi,unknown_pos
kubidhaisha,no_usable_definitions
kutemesha,no_usable_definitions
kutemeka,no_usable_definitions
kutemea,no_usable_definitions
kuramba,no_usable_definitions
kulambisha,no_usable_definitions
kulambwa,no_usable_definitions
kulambana,no_usable_definitions
kupigisha,no_usable_definitions
kurambana,no_usable_definitions
kurambwa,no_usable_definitions
kurambisha,no_usable_definitions
kuteremsha,no_usable_definitions
kuchapishwa,no_usable_definitions
kusanidi,no_usable_definitions
kutahiria,no_usable_definitions
kutahirisha,no_usable_definitions
kutahiriwa,no_usable_definitions
kutahirika,no_usable_definitions
kumomonyoa,no_usable_definitions
kumomonyolea,no_usable_definitions
kumomonyolewa,no_usable_definitions
kumomonyoka,no_usable_definitions
kurushwa,no_usable_definitions
kuhamahama,no_usable_definitions
kurejesha,no_usable_definitions
kurejewa,no_usable_definitions
kurejeana,no_usable_definitions
kurejeka,no_usable_definitions
kutangatanga,no_usable_definitions
kutangika,no_usable_definitions
kutangisha,no_usable_definitions
kutangia,no_usable_definitions
kununulisha,no_usable_definitions
kununuliwa,no_usable_definitions
kuhitimia,no_usable_definitions
kuhitimika,no_usable_definitions
kusua,no_usable_definitions
kunyolewa,no_usable_definitions
kutoboka,no_usable_definitions
kuingisha,no_usable_definitions
kukemboi,no_usable_definitions
kutumisha,no_usable_definitions
kuhiari,no_usable_definitions
kukumbia,no_usable_definitions
kukumbisha,no_usable_definitions
kukumbana,no_usable_definitions
kukumbika,no_usable_definitions
kufagia usiku kunakimbiza baraka,unknown_pos
kula gizani ni kula na shetani,unknown_pos
sumu ya neno ni neno,unknown_pos
gizani,no_usable_definitions
kuguswa,no_usable_definitions
kulipua,no_usable_definitions
Jamhuri ya Watu wa China,no_usable_definitions
tafadhali keti,unknown_pos
kudhoofika,no_usable_definitions
damshi,no_usable_definitions
kudamshi,no_usable_definitions
kukiritimba,no_usable_definitions
kuhodhi,no_usable_definitions
kufumbata,no_usable_definitions
kushitariki,no_usable_definitions
kusherehesha,no_usable_definitions
kunyanyasa,no_usable_definitions
kumaizi,no_usable_definitions
kushereheka,no_usable_definitions
penye nia pana njia,unknown_pos
kuvutana,no_usable_definitions
kusonona,no_usable_definitions
kusononea,no_usable_definitions
kusononesha,no_usable_definitions
kufadhaisha,no_usable_definitions
kufifia,no_usable_definitions
kufifisha,no_usable_definitions
kufifika,no_usable_definitions
kubofya,no_usable_definitions
kuhajiri,no_usable_definitions
kudownload,no_usable_definitions
kungojwa,no_usable_definitions
kungojeka,no_usable_definitions
kungojea,no_usable_definitions
kungojesha,no_usable_definitions
kusakini,no_usable_definitions
kuhimidi,no_usable_definitions
kuhizi,no_usable_definitions
kunadi,no_usable_definitions
kuperform,no_usable_definitions
kuyakini,no_usable_definitions
kuyakinia,no_usable_definitions
kuyakinisha,no_usable_definitions
kuyakinika,no_usable_definitions
kufumua,no_usable_definitions
kuamwa,no_usable_definitions
mwosha huoshwa,unknown_pos
kutangamana,no_usable_definitions
Ayalandi Kaskazini,no_usable_definitions
kurejelea,no_usable_definitions
kuhusishwa,no_usable_definitions
kudumishwa,no_usable_definitions
kufile,no_usable_definitions
kukimu,no_usable_definitions
kubaathi,no_usable_definitions
kunururisha,no_usable_definitions
Asia ya Kusini,no_usable_definitions
Visiwa vya Kanari,no_usable_definitions
kunyunyia,no_usable_definitions
kunyunyika,no_usable_definitions
kunyunyiza,no_usable_definitions
kuperuzi,no_usable_definitions
kuposti,no_usable_definitions
kusanifisha,no_usable_definitions
kurikodi,no_usable_definitions
kufaili,no_usable_definitions
kurekodiwa,no_usable_definitions
kukopiwa,no_usable_definitions
kukopiana,no_usable_definitions
kukopika,no_usable_definitions
kukopia,no_usable_definitions
kukosea,no_usable_definitions
kukosesha,no_usable_definitions
kukosana,no_usable_definitions
kukoseka,no_usable_definitions
kukosekana,no_usable_definitions
kudokoza,no_usable_definitions
kulundikana,no_usable_definitions
kurundikana,no_usable_definitions
marudiano,no_usable_definitions
kung'arisha,no_usable_definitions
kung'alisha,no_usable_definitions
kujichubua,no_usable_definitions
kusilimu,no_usable_definitions
kusilimia,no_usable_definitions
kusilimisha,no_usable_definitions
kusilimika,no_usable_definitions
kuvisha,no_usable_definitions
kuvishia,no_usable_definitions
kuvishwa,no_usable_definitions
kuvishana,no_usable_definitions
kuvishika,no_usable_definitions
kupoleka,no_usable_definitions
kupolea,no_usable_definitions
kupoza,no_usable_definitions
kughani,no_usable_definitions
kufuatana,no_usable_definitions
kudodosa,no_usable_definitions
kuchangua,no_usable_definitions
kudondoa,no_usable_definitions
kuhamazisha,no_usable_definitions
kunyumbua,no_usable_definitions
kustaarabika,no_usable_definitions
kustaarabisha,no_usable_definitions
kutahakiki,no_usable_definitions
ugenini,no_usable_definitions
kupeperusha,no_usable_definitions
kuakidi,no_usable_definitions
kutaanisi,no_usable_definitions
kutaanisia,no_usable_definitions
kutaanisisha,no_usable_definitions
kutaanisika,no_usable_definitions
kugeza,no_usable_definitions
kufichama,no_usable_definitions
kufichamia,no_usable_definitions
kufichamisha,no_usable_definitions
kufichamika,no_usable_definitions
kurajamisha,no_usable_definitions
kuagisha,no_usable_definitions
kuagika,no_usable_definitions
kuagia,no_usable_definitions
kuagana,no_usable_definitions
kunusuria,no_usable_definitions
kunusurisha,no_usable_definitions
kunusuriwa,no_usable_definitions
kunusurika,no_usable_definitions
kutotoa,no_usable_definitions
kuhimili,no_usable_definitions
kuhimilia,no_usable_definitions
kuhimilisha,no_usable_definitions
kuhimiliwa,no_usable_definitions
kuhimiliana,no_usable_definitions
kuhimilika,no_usable_definitions
kutathminia,no_usable_definitions
kutathminisha,no_usable_definitions
kutathminiwa,no_usable_definitions
kutathminiana,no_usable_definitions
kutathminika,no_usable_definitions
kughuri,no_usable_definitions
kutawanya,no_usable_definitions
kutawanyia,no_usable_definitions
kutawanyisha,no_usable_definitions
kutawanywa,no_usable_definitions
kutawanyana,no_usable_definitions
kutawanyika,no_usable_definitions
mtoto wa nyoka ni nyoka,unknown_pos
kuachama,no_usable_definitions
kuringa,no_usable_definitions
kutawalia,no_usable_definitions
kutawalisha,no_usable_definitions
kutawaliwa,no_usable_definitions
kutawalika,no_usable_definitions
kuzatiti,no_usable_definitions
kuchanganyia,no_usable_definitions
kuchanganyisha,no_usable_definitions
kuchanganyana,no_usable_definitions
kuchanganyika,no_usable_definitions
kuchanganywa,no_usable_definitions
kukafini,no_usable_definitions
kubamiza,no_usable_definitions
kugandia,no_usable_definitions
kugandisha,no_usable_definitions
kugandika,no_usable_definitions
kukinai,no_usable_definitions
kukinaisha,no_usable_definitions
kukinaiwa,no_usable_definitions
kukinaika,no_usable_definitions
kuchangisha,no_usable_definitions
kuchangwa,no_usable_definitions
kuchangika,no_usable_definitions
kuchangishia,no_usable_definitions
kuchangishwa,no_usable_definitions
kuchangishana,no_usable_definitions
kuchangishika,no_usable_definitions
kutabiki,no_usable_definitions
kutabikia,no_usable_definitions
kutabikisha,no_usable_definitions
kutabikika,no_usable_definitions
kuatibu,no_usable_definitions
kuatibia,no_usable_definitions
kuatibisha,no_usable_definitions
kuatibiwa,no_usable_definitions
kuatibiana,no_usable_definitions
kuatibika,no_usable_definitions
kufutiana,no_usable_definitions
kufutiwa,no_usable_definitions
kuaridhi,no_usable_definitions
kukaridhi,no_usable_definitions
kukaridhia,no_usable_definitions
kukaridhisha,no_usable_definitions
kukaridhiwa,no_usable_definitions
kukaridhika,no_usable_definitions
kuaridhisha,no_usable_definitions
kuaridhiwa,no_usable_definitions
kuaridhiana,no_usable_definitions
kuaridhika,no_usable_definitions
kufaridhi,no_usable_definitions
kufaridhia,no_usable_definitions
kufaridhisha,no_usable_definitions
kufaridhiwa,no_usable_definitions
kufaridhiana,no_usable_definitions
kufaridhika,no_usable_definitions
kufeleti,no_usable_definitions
Umoja wa Falme za Kiarabu,no_usable_definitions
kuripotia,no_usable_definitions
kuripotisha,no_usable_definitions
kuripotiana,no_usable_definitions
kuripotika,no_usable_definitions
kudhukuru,no_usable_definitions
kudhukuria,no_usable_definitions
kudhukurisha,no_usable_definitions
kudhukurika,no_usable_definitions
kudhili,no_usable_definitions
kudhilia,no_usable_definitions
kudhilisha,no_usable_definitions
kudhiliwa,no_usable_definitions
kudhiliana,no_usable_definitions
kudhilika,no_usable_definitions
kuashiriwa,no_usable_definitions
kunyonyea,no_usable_definitions
kunyonyesha,no_usable_definitions
kunyonywa,no_usable_definitions
kunyonyana,no_usable_definitions
kunyonyeka,no_usable_definitions
kudhurisha,no_usable_definitions
kudhuriwa,no_usable_definitions
kudhuriana,no_usable_definitions
kudhurika,no_usable_definitions
kujasirisha,no_usable_definitions
kujasirika,no_usable_definitions
kuhojia,no_usable_definitions
kuhalisia,no_usable_definitions
kuhalisisha,no_usable_definitions
kuhalisiwa,no_usable_definitions
kuhalisiana,no_usable_definitions
kuhalisika,no_usable_definitions
kusuhubiana,no_usable_definitions
kutakabari,no_usable_definitions
kutahayari,no_usable_definitions
kutahayaria,no_usable_definitions
kutahayarisha,no_usable_definitions
kutahayarika,no_usable_definitions
kusulubu,no_usable_definitions
kusulubia,no_usable_definitions
kusulubisha,no_usable_definitions
kusulubiwa,no_usable_definitions
kusulubiana,no_usable_definitions
kusulubika,no_usable_definitions
kutakabali,no_usable_definitions
kutakabaliwa,no_usable_definitions
kutakabalika,no_usable_definitions
kusujudu,no_usable_definitions
kusujudia,no_usable_definitions
kusujudisha,no_usable_definitions
kusujudiwa,no_usable_definitions
kusujudiana,no_usable_definitions
kusujudika,no_usable_definitions
kufaidia,no_usable_definitions
kufaidisha,no_usable_definitions
kufaidiwa,no_usable_definitions
kufaidika,no_usable_definitions
kwa kuwa,unknown_pos
kupodoa,no_usable_definitions
kupodolea,no_usable_definitions
kupodoleka,no_usable_definitions
kupodolewa,no_usable_definitions
Mbulushi,no_usable_definitions
kuwajihi,no_usable_definitions
kuwajihia,no_usable_definitions
kuwajihisha,no_usable_definitions
kuwajihika,no_usable_definitions
kufundishia,no_usable_definitions
kufumba na kufumbua,unknown_pos
kufumbisha,no_usable_definitions
kufumbwa,no_usable_definitions
kufumbana,no_usable_definitions
kufumbika,no_usable_definitions
kufumbua,no_usable_definitions
kufumbia,no_usable_definitions
kunakisi,no_usable_definitions
kuakisi,no_usable_definitions
